cell_id,case_id,phase,backend,arm_id,role,planned_slots,issued_slots,success_count,unsupported_count,timeout_count,failure_count,complete,quality_qualified
cell-22597eacf6de692324e80ffee9e188459948a46391f199858399ba6c8742375c,bb84_n16,final,upmem,9ad7d5be40d378786e819ea767295ef2ca7b0340441bb7ac21ad6d0d43d6ae2b,upmem_int8,6,6,6,0,0,0,True,False
cell-0f1eda93f3a5a1e21fd863294a2da306046ac68aa4fe6739d8e1ecbbd4c82aaf,bb84_n16,final,quest32,56ff687ac0c48381018b3929851bb66e222ae9b24d5b29364d4220e46d57ed1e,quest32_p8,6,6,6,0,0,0,True,False
cell-acc12d2f8893d759666cbbe54569e451367a96ec82d9fdf0fc6d578ca55411a2,bb84_n16,final,quest32,7d33b2a3f4d49b11795b15408d0ac068013d402b8df7e5a5e84da39787e564a9,quest32_p1,6,6,6,0,0,0,True,False
cell-93a3c6d5a67a61c0fe746a3d26cc9f9123fdad86b2665b506b200d8278fd0d63,bb84_n16,final,numpy,0d6807b5a9bef19177153b930bb35c146b409cee45b7aa57633d8a312098e137,numpy_f32_p1,6,6,6,0,0,0,True,False
cell-740e1632a5cf9dd5baf58b2bbd45480407dc570e970d619f630d9c58881338e2,bb84_n18,final,upmem,5a76deaf2578d66a1ed475a0625c79ecc46b434a603602a26254e6c5fdee642e,upmem_f32,6,6,6,0,0,0,True,False
cell-2596c2f4f7130b67ee9a1ff0cba2787b785b5430097756bf1fc82c5f991aa4a0,bb84_n18,final,upmem,9ad7d5be40d378786e819ea767295ef2ca7b0340441bb7ac21ad6d0d43d6ae2b,upmem_int8,6,6,6,0,0,0,True,False
cell-13be369a9374342014f4b4815dc778b554982b97109e21fbcd34d0807086d1bb,bb84_n18,final,quest32,56ff687ac0c48381018b3929851bb66e222ae9b24d5b29364d4220e46d57ed1e,quest32_p8,6,6,6,0,0,0,True,False
cell-9d38b2b56913bdec783852b70057d3444bf19fc270e620131610a67eca766f5e,bb84_n18,final,quest32,7d33b2a3f4d49b11795b15408d0ac068013d402b8df7e5a5e84da39787e564a9,quest32_p1,6,6,6,0,0,0,True,False
cell-e19c52468df5d9efb05f527e69089a7c6b19f710dee8754bee7fe6cea0e4966b,bb84_n18,final,numpy,0d6807b5a9bef19177153b930bb35c146b409cee45b7aa57633d8a312098e137,numpy_f32_p1,6,6,6,0,0,0,True,False
cell-0ebd443175cfba0d1e2ec559bbed4d65b09e902a93c097e7fec403a0a71bd6d8,bb84_n20,final,upmem,5a76deaf2578d66a1ed475a0625c79ecc46b434a603602a26254e6c5fdee642e,upmem_f32,6,6,6,0,0,0,True,False
cell-af8c7f38db004c3ef6b7a5907fa651162d54c8deb3f6f3bcc365338bc566b179,bb84_n20,final,upmem,9ad7d5be40d378786e819ea767295ef2ca7b0340441bb7ac21ad6d0d43d6ae2b,upmem_int8,6,6,6,0,0,0,True,False
cell-361be3b764cf1a0f8e64c46a4a4079c395707e1eba2ac61fe65fb7b80efde11f,bb84_n20,final,quest32,56ff687ac0c48381018b3929851bb66e222ae9b24d5b29364d4220e46d57ed1e,quest32_p8,6,6,6,0,0,0,True,False
cell-2178028295158672bd3f1c143490f0dfc3692143024ed607da04111760a0b1a9,bb84_n20,final,quest32,7d33b2a3f4d49b11795b15408d0ac068013d402b8df7e5a5e84da39787e564a9,quest32_p1,6,6,6,0,0,0,True,False
cell-d42c88f944c088074c84e6a599416851d7fea62c4f2277f5a42b5af02d1348f5,bb84_n20,final,numpy,0d6807b5a9bef19177153b930bb35c146b409cee45b7aa57633d8a312098e137,numpy_f32_p1,6,6,6,0,0,0,True,False
cell-156052214c38049be886ee56d05a5be560862ea0730176731b0c094fc339c1dd,bb84_n22,final,upmem,5a76deaf2578d66a1ed475a0625c79ecc46b434a603602a26254e6c5fdee642e,upmem_f32,6,6,6,0,0,0,True,False
cell-40e1a0476f8d9a0b7dbcb089de2a23878d108adc826e282986f4f0522e8ac59f,bb84_n22,final,upmem,9ad7d5be40d378786e819ea767295ef2ca7b0340441bb7ac21ad6d0d43d6ae2b,upmem_int8,6,6,6,0,0,0,True,False
cell-aa788637ade7983c347a2354c58130d8ad7204e172fcf8aa0628d7cb81d81f9e,bb84_n22,final,quest32,56ff687ac0c48381018b3929851bb66e222ae9b24d5b29364d4220e46d57ed1e,quest32_p8,6,6,6,0,0,0,True,False
cell-65fdb337fe4f23bf39faa92cb1c23689727cea94e4f9797a5ef487ac07fe4aa3,bb84_n22,final,quest32,7d33b2a3f4d49b11795b15408d0ac068013d402b8df7e5a5e84da39787e564a9,quest32_p1,6,6,6,0,0,0,True,False
cell-e8deeb707b4e6333ec71e8372f8a354dace331ebfc54d72996a83fae10602a8f,bb84_n22,final,numpy,0d6807b5a9bef19177153b930bb35c146b409cee45b7aa57633d8a312098e137,numpy_f32_p1,6,6,6,0,0,0,True,False
cell-93d1e6493db6a14fe9986a848af96b1eb2a2a82f1b71a7dee89dbdcd205d2ce9,bb84_n24,final,upmem,5a76deaf2578d66a1ed475a0625c79ecc46b434a603602a26254e6c5fdee642e,upmem_f32,6,6,6,0,0,0,True,False
cell-8f19f1b8582179a756a476968dc14afb11d37b93180d4005a7714e978d2211d5,bb84_n24,final,upmem,9ad7d5be40d378786e819ea767295ef2ca7b0340441bb7ac21ad6d0d43d6ae2b,upmem_int8,6,6,6,0,0,0,True,False
cell-0f80cc287be658b42d149f102df4462fbf9a5324f6070259862c154ed85f1008,bb84_n24,final,quest32,56ff687ac0c48381018b3929851bb66e222ae9b24d5b29364d4220e46d57ed1e,quest32_p8,6,6,6,0,0,0,True,False
cell-98fc14ec30eed9483e43fe4eb89efa94bec6fa907604c26b0feefd2c53fc2c75,bb84_n24,final,quest32,7d33b2a3f4d49b11795b15408d0ac068013d402b8df7e5a5e84da39787e564a9,quest32_p1,6,6,6,0,0,0,True,False
cell-a7148b350289cf7e8be16d70af3a4c8fa4c90d042690ea41de6d551c7b679cfb,bb84_n24,final,numpy,0d6807b5a9bef19177153b930bb35c146b409cee45b7aa57633d8a312098e137,numpy_f32_p1,6,6,6,0,0,0,True,False
cell-641a96293e25c6202391eba02073996653bbdaa5fc12eeaef766c3fa456a8c4b,bb84_n26,final,upmem,5a76deaf2578d66a1ed475a0625c79ecc46b434a603602a26254e6c5fdee642e,upmem_f32,6,0,0,6,0,0,False,False
cell-fc5a3f772a6e91deb3e320f790e90ec51769193a1ee678eefbb50eb08caad3b7,bb84_n26,final,upmem,9ad7d5be40d378786e819ea767295ef2ca7b0340441bb7ac21ad6d0d43d6ae2b,upmem_int8,6,0,0,6,0,0,False,False
cell-3a20ac963d52200f2b6c60fff72bf74ebd34f9f27ad887e696b43e862786e1d7,bb84_n26,final,quest32,56ff687ac0c48381018b3929851bb66e222ae9b24d5b29364d4220e46d57ed1e,quest32_p8,6,6,6,0,0,0,True,False
cell-552114497ba532db59213ae3c758f716a348fe9502bacde44abc867eb9a721b4,bb84_n26,final,quest32,7d33b2a3f4d49b11795b15408d0ac068013d402b8df7e5a5e84da39787e564a9,quest32_p1,6,6,6,0,0,0,True,False
cell-b2816da3e4fb82e236a05a504bcb531f7027aa62bc67fe2a4261d73e5ecaa28d,bb84_n26,final,numpy,0d6807b5a9bef19177153b930bb35c146b409cee45b7aa57633d8a312098e137,numpy_f32_p1,6,0,0,6,0,0,False,False
cell-1d194971f606481660ea7b434b76b2da35e198932a419d51816414343cae911e,bv_n08,final,upmem,8880c53b3a27d74ecc95016a53311eb9d495eecb2968a9189fc6e0d7019acba0,upmem_f32,6,6,6,0,0,0,True,False
cell-4a4b4af67d15e23f924d70da45752e680b60f0728c08d32a7f1f1d036ebe67ad,bv_n08,final,upmem,9ad7d5be40d378786e819ea767295ef2ca7b0340441bb7ac21ad6d0d43d6ae2b,upmem_int8,6,6,6,0,0,0,True,False
cell-dee5e3c5aeda3cc92f23a27c92b3da0a29478c5138486fc127a52353e548f00f,bv_n08,final,quest32,56ff687ac0c48381018b3929851bb66e222ae9b24d5b29364d4220e46d57ed1e,quest32_p8,6,6,6,0,0,0,True,False
cell-158ffb2334b3b1c79c6fd4f980ab18468138c4216586e244d13f569a51a3b6bf,bv_n08,final,quest32,7d33b2a3f4d49b11795b15408d0ac068013d402b8df7e5a5e84da39787e564a9,quest32_p1,6,6,6,0,0,0,True,False
cell-13a780cf12876a80987fc5858d06ff9f8d12fbbb2cd399add7900f357730cdf1,bv_n08,final,numpy,0d6807b5a9bef19177153b930bb35c146b409cee45b7aa57633d8a312098e137,numpy_f32_p1,6,6,6,0,0,0,True,False
cell-471b7b41945f165cd52a7d57dbf3fe7c36ef3a121b4569a3087f021ea315242c,bv_n12,final,upmem,8880c53b3a27d74ecc95016a53311eb9d495eecb2968a9189fc6e0d7019acba0,upmem_f32,6,6,6,0,0,0,True,False
cell-ee30201ff5f1c0a510b9a460d3ceca70136b149a1bd7ea62baf8db58dfec04b0,bv_n12,final,upmem,9ad7d5be40d378786e819ea767295ef2ca7b0340441bb7ac21ad6d0d43d6ae2b,upmem_int8,6,6,6,0,0,0,True,False
cell-f36bd3c07732012475a780806b62378dd5dacf1a8d8a4aae47a4ce2d6fcbb59f,bv_n12,final,quest32,56ff687ac0c48381018b3929851bb66e222ae9b24d5b29364d4220e46d57ed1e,quest32_p8,6,6,6,0,0,0,True,False
cell-459751a6893f82d32482207ee9909fc36cf60963aab2d9070a7b2b7326400f2b,bv_n12,final,quest32,7d33b2a3f4d49b11795b15408d0ac068013d402b8df7e5a5e84da39787e564a9,quest32_p1,6,6,6,0,0,0,True,False
cell-a83b63fd40a9958cf74213c47ddab7a620516ba289d5da68d4418af3f812704f,bv_n12,final,numpy,0d6807b5a9bef19177153b930bb35c146b409cee45b7aa57633d8a312098e137,numpy_f32_p1,6,6,6,0,0,0,True,False
cell-82a7fe1a2797280bfdf7a6ae7a394aea97f92ee6f1dbf1f79b56d40869250f07,bv_n16,final,upmem,8880c53b3a27d74ecc95016a53311eb9d495eecb2968a9189fc6e0d7019acba0,upmem_f32,6,6,6,0,0,0,True,False
cell-733fc59b57062bcc3082d82ed1d7a686a59157277eaa19e45fd6a503b7989985,bv_n16,final,upmem,9ad7d5be40d378786e819ea767295ef2ca7b0340441bb7ac21ad6d0d43d6ae2b,upmem_int8,6,6,6,0,0,0,True,False
cell-5c1c021e16e409a4d05c79709c10fe3a771474a9cfc607c4ecc8437ee782163b,bv_n16,final,quest32,56ff687ac0c48381018b3929851bb66e222ae9b24d5b29364d4220e46d57ed1e,quest32_p8,6,6,6,0,0,0,True,False
cell-87320447d523094c336435dc65d55fbc0ecc8aeaac8360f28382473228a0a8ba,bv_n16,final,quest32,7d33b2a3f4d49b11795b15408d0ac068013d402b8df7e5a5e84da39787e564a9,quest32_p1,6,6,6,0,0,0,True,False
cell-485c4f5b7299bc3b9e8c2f085a22a086d0318005b2d3efe7548feb18c71d283c,bv_n16,final,numpy,0d6807b5a9bef19177153b930bb35c146b409cee45b7aa57633d8a312098e137,numpy_f32_p1,6,6,6,0,0,0,True,False
cell-ae7c3f6cc84e6d24e16e922928ed1258c82bdd84bf31fbd8be2559469d03b881,bv_n18,final,upmem,8880c53b3a27d74ecc95016a53311eb9d495eecb2968a9189fc6e0d7019acba0,upmem_f32,6,6,6,0,0,0,True,False
cell-c6cf879f4a46d38c205089c5afd6f6c9d0b3f1134a38bea4f37787c2e0a2094a,bv_n18,final,upmem,9ad7d5be40d378786e819ea767295ef2ca7b0340441bb7ac21ad6d0d43d6ae2b,upmem_int8,6,6,6,0,0,0,True,False
cell-927cb165814cdb7d4a42290e9723f7cecc47dce82ede60476d4408d1b6fab89d,bv_n18,final,quest32,56ff687ac0c48381018b3929851bb66e222ae9b24d5b29364d4220e46d57ed1e,quest32_p8,6,6,6,0,0,0,True,False
cell-4615b8726bc78eeb0e33a08ee3be51fb0aa180b2d3a988a84c72e87ee3a89611,bv_n18,final,quest32,7d33b2a3f4d49b11795b15408d0ac068013d402b8df7e5a5e84da39787e564a9,quest32_p1,6,6,6,0,0,0,True,False
cell-223d68374aff245c0317b3ad74936935e06dba916c05093be0b583f180c0b456,bv_n18,final,numpy,0d6807b5a9bef19177153b930bb35c146b409cee45b7aa57633d8a312098e137,numpy_f32_p1,6,6,6,0,0,0,True,False
cell-c289c2f1a68955d4af50c7e2f6e7084bbdebe4d68f67b1ad43a35583fc9d14c8,bv_n20,final,upmem,8880c53b3a27d74ecc95016a53311eb9d495eecb2968a9189fc6e0d7019acba0,upmem_f32,6,6,6,0,0,0,True,False
cell-a4934c3ef77c42861d1770c7b153b9cc9feac6630898c41e861d12f7df17e875,bv_n20,final,upmem,9ad7d5be40d378786e819ea767295ef2ca7b0340441bb7ac21ad6d0d43d6ae2b,upmem_int8,6,6,6,0,0,0,True,False
cell-e24914c7572499b7aaa30031a770b53d782dc4bc694746edec09c41e31bd1e76,bv_n20,final,quest32,56ff687ac0c48381018b3929851bb66e222ae9b24d5b29364d4220e46d57ed1e,quest32_p8,6,6,6,0,0,0,True,False
cell-3b03e4ccc96c128f6e92df713a289fdd37c6750df0469390e115d77da8f3264e,bv_n20,final,quest32,7d33b2a3f4d49b11795b15408d0ac068013d402b8df7e5a5e84da39787e564a9,quest32_p1,6,6,6,0,0,0,True,False
cell-f3bbc753d334c389c64eecd68ade721e29cfcca6374a9fa833db608d35c95ed2,bv_n20,final,numpy,0d6807b5a9bef19177153b930bb35c146b409cee45b7aa57633d8a312098e137,numpy_f32_p1,6,6,6,0,0,0,True,False
cell-67188be7d754ee4ce38103f16d7082a36cbbe6442d83b94847ce2c2fe325f976,bv_n22,final,upmem,8880c53b3a27d74ecc95016a53311eb9d495eecb2968a9189fc6e0d7019acba0,upmem_f32,6,6,6,0,0,0,True,False
cell-3a683ea5413077ba2b7cafebdc31decdb0a1fe5b10195dd1a1f10575f1809c10,bv_n22,final,upmem,9ad7d5be40d378786e819ea767295ef2ca7b0340441bb7ac21ad6d0d43d6ae2b,upmem_int8,6,6,6,0,0,0,True,False
cell-0bdafd32264b349b415ca595192dbabd5e93632c5ed2f0d14015731b579e1c90,bv_n22,final,quest32,56ff687ac0c48381018b3929851bb66e222ae9b24d5b29364d4220e46d57ed1e,quest32_p8,6,6,6,0,0,0,True,False
cell-450db223f487f1c32ae26affce49393333d79a678215ac3658e7463b7a583192,bv_n22,final,quest32,7d33b2a3f4d49b11795b15408d0ac068013d402b8df7e5a5e84da39787e564a9,quest32_p1,6,6,6,0,0,0,True,False
cell-28586394a8c09684465dd641d1dd78a3bc962d2bbf82cd3f2318870da4d35f8d,bv_n22,final,numpy,0d6807b5a9bef19177153b930bb35c146b409cee45b7aa57633d8a312098e137,numpy_f32_p1,6,6,6,0,0,0,True,False
cell-3ffc0758867a00ecc2c99f85309b471c9b8dd3fcf7ff5218ced7568f72953ac8,bv_n24,final,upmem,8880c53b3a27d74ecc95016a53311eb9d495eecb2968a9189fc6e0d7019acba0,upmem_f32,6,6,6,0,0,0,True,False
cell-5043892844c799e67df9d5d5bbc5a9a98d3ebb6676bb4288eb9c51ad7bc7150b,bv_n24,final,upmem,9ad7d5be40d378786e819ea767295ef2ca7b0340441bb7ac21ad6d0d43d6ae2b,upmem_int8,6,6,6,0,0,0,True,False
cell-1bd3ab0dabf9882946b12c83991035d47d29b3fb317c2b048d200065dec16ffe,bv_n24,final,quest32,56ff687ac0c48381018b3929851bb66e222ae9b24d5b29364d4220e46d57ed1e,quest32_p8,6,6,6,0,0,0,True,False
cell-caef1c7e8a4ef7ee9bf491df88ff00debf972962f943c1370954f009706c8120,bv_n24,final,quest32,7d33b2a3f4d49b11795b15408d0ac068013d402b8df7e5a5e84da39787e564a9,quest32_p1,6,6,6,0,0,0,True,False
cell-9396c95838636c9ae24f2fc9f6d7f51b4ab9708096c26f74b01312bc0f37e166,bv_n24,final,numpy,0d6807b5a9bef19177153b930bb35c146b409cee45b7aa57633d8a312098e137,numpy_f32_p1,6,6,6,0,0,0,True,False
cell-77d9403c4ddb63be5684f4633cdb0902188b9816d43aaa54872cb8c0f71a4683,bv_n26,final,upmem,8880c53b3a27d74ecc95016a53311eb9d495eecb2968a9189fc6e0d7019acba0,upmem_f32,6,0,0,6,0,0,False,False
cell-4db1f346adfec32f7ff2109d689115ef434700c38bf2bf951dc3273c580ca475,bv_n26,final,upmem,9ad7d5be40d378786e819ea767295ef2ca7b0340441bb7ac21ad6d0d43d6ae2b,upmem_int8,6,0,0,6,0,0,False,False
cell-bdd7a6cb9ea2057e864471d047bf9a782105b85547783f17641385ab15b417e0,bv_n26,final,quest32,56ff687ac0c48381018b3929851bb66e222ae9b24d5b29364d4220e46d57ed1e,quest32_p8,6,6,6,0,0,0,True,False
cell-bb63e981cd75972d1caad981bc0717e903469e3ae5896490ecc618089e683dd6,bv_n26,final,quest32,7d33b2a3f4d49b11795b15408d0ac068013d402b8df7e5a5e84da39787e564a9,quest32_p1,6,6,6,0,0,0,True,False
cell-6de1e34fda9e9c4f5ac1e6eb68668130507670a1d48c1ef078815869b574af2f,bv_n26,final,numpy,0d6807b5a9bef19177153b930bb35c146b409cee45b7aa57633d8a312098e137,numpy_f32_p1,6,0,0,6,0,0,False,False
cell-71f27a949ed8aec6e43dfa102ba36b172db1a41ed62bcc9a0907d285511b3677,edc_n07,final,upmem,29481df23b1b357717368d6284c913f33919ba722596e0c03fdf057ced715fa8,upmem_f32,6,6,6,0,0,0,True,False
cell-cf85620526e97337d92e2f88fe36705e38e52e89b6a3c2d24717eeb46e3cb3a3,edc_n07,final,upmem,14aec505d4de73636d673ab51471bc242f33036ec2efc3e15a4d99764794c575,upmem_int8,6,6,6,0,0,0,True,False
cell-6bf9d8045f26ddb4eb539d82716dcd7b25d3afa24643c30376946c25774d706b,edc_n07,final,quest32,56ff687ac0c48381018b3929851bb66e222ae9b24d5b29364d4220e46d57ed1e,quest32_p8,6,6,6,0,0,0,True,False
cell-dbc5791a95c6cc8a5fcc8630a2c0660d45f93b60f68c7f5152a445dd0a93352b,edc_n07,final,quest32,7d33b2a3f4d49b11795b15408d0ac068013d402b8df7e5a5e84da39787e564a9,quest32_p1,6,6,6,0,0,0,True,False
cell-a8efd50216d37dd689c8ecffba04c24fb17ce3ed13140b8e02eaa20e9130cc4e,edc_n07,final,numpy,0d6807b5a9bef19177153b930bb35c146b409cee45b7aa57633d8a312098e137,numpy_f32_p1,6,6,6,0,0,0,True,False
cell-e21027b9ddaef490618f7d22894fb4f42d3e6cd0432e5806411774b550e6cfd8,edc_n11,final,upmem,29481df23b1b357717368d6284c913f33919ba722596e0c03fdf057ced715fa8,upmem_f32,6,6,6,0,0,0,True,False
cell-f0c0c451d209aa08ea7411e2bc49890996744d7083e586985b8e0f329ba81976,edc_n11,final,upmem,14aec505d4de73636d673ab51471bc242f33036ec2efc3e15a4d99764794c575,upmem_int8,6,6,6,0,0,0,True,False
cell-9e798c48328cbe33f469dedfacbd174c9b607ef2b6df61c46a18a99f4624b652,edc_n11,final,quest32,56ff687ac0c48381018b3929851bb66e222ae9b24d5b29364d4220e46d57ed1e,quest32_p8,6,6,6,0,0,0,True,False
cell-34bf7f652ffdcf3592c08fd757b869906a512bc2f3e6beca6d17991bf8c76992,edc_n11,final,quest32,7d33b2a3f4d49b11795b15408d0ac068013d402b8df7e5a5e84da39787e564a9,quest32_p1,6,6,6,0,0,0,True,False
cell-46af283049df7b3e4eeaa9c9f354de4b7bd806137796b8a75f4317de95b78801,edc_n11,final,numpy,0d6807b5a9bef19177153b930bb35c146b409cee45b7aa57633d8a312098e137,numpy_f32_p1,6,6,6,0,0,0,True,False
cell-46edd87dc19302dbfa029f34236f170a0dfcba3c9842846a506a536b5ec2f080,edc_n15,final,upmem,29481df23b1b357717368d6284c913f33919ba722596e0c03fdf057ced715fa8,upmem_f32,6,6,6,0,0,0,True,False
cell-02202cda32c6eb5ba3e75a0ab4371eef8c35641226a85795d14561901b0716d6,edc_n15,final,upmem,14aec505d4de73636d673ab51471bc242f33036ec2efc3e15a4d99764794c575,upmem_int8,6,6,6,0,0,0,True,False
cell-1581b02889dd833e90b3bf0fcd9c7ed6ceb0203b34e44e71e9b1d71009e45c65,edc_n15,final,quest32,56ff687ac0c48381018b3929851bb66e222ae9b24d5b29364d4220e46d57ed1e,quest32_p8,6,6,6,0,0,0,True,False
cell-18d1270119887566ddbf58227af35c14144ce0e05f9946046c90059469c57dd3,edc_n15,final,quest32,7d33b2a3f4d49b11795b15408d0ac068013d402b8df7e5a5e84da39787e564a9,quest32_p1,6,6,6,0,0,0,True,False
cell-b2d0bdf94c36a9fe6fbe32c61d0e90c61a623089968f4bf390698a416bdf7b24,edc_n15,final,numpy,0d6807b5a9bef19177153b930bb35c146b409cee45b7aa57633d8a312098e137,numpy_f32_p1,6,6,6,0,0,0,True,False
cell-3cc4db95267d28070522869e6640ef2ff38dabf46c66c45b555c5040f70b30c7,edc_n17,final,upmem,29481df23b1b357717368d6284c913f33919ba722596e0c03fdf057ced715fa8,upmem_f32,6,6,6,0,0,0,True,False
cell-43a8f9a16be776f953f203d99e2f168317f26f1bd81ccebe23c1da4fe8374278,edc_n17,final,upmem,14aec505d4de73636d673ab51471bc242f33036ec2efc3e15a4d99764794c575,upmem_int8,6,6,6,0,0,0,True,False
cell-5e8b7400caebe9d793fde05a4a2d663513499073b5f7558abd5f230c4c73c74d,edc_n17,final,quest32,56ff687ac0c48381018b3929851bb66e222ae9b24d5b29364d4220e46d57ed1e,quest32_p8,6,6,6,0,0,0,True,False
cell-abcc7e99946e6420f37f9a6e1442075db20b175101248a5b4e939f7b80673052,edc_n17,final,quest32,7d33b2a3f4d49b11795b15408d0ac068013d402b8df7e5a5e84da39787e564a9,quest32_p1,6,6,6,0,0,0,True,False
cell-c34f92a8391f310e950ee8dffaf68e95f949a71148eadfdcc778bfb6a9882f35,edc_n17,final,numpy,0d6807b5a9bef19177153b930bb35c146b409cee45b7aa57633d8a312098e137,numpy_f32_p1,6,6,6,0,0,0,True,False
cell-890f70f27fea01f020b748f7e6bcdd5503f65326fde1b4db05a20f08b6bb85cf,edc_n19,final,upmem,29481df23b1b357717368d6284c913f33919ba722596e0c03fdf057ced715fa8,upmem_f32,6,6,6,0,0,0,True,False
cell-6f584ee55666084342fa884bd6c071627ce624716dfc87ed9ee22cb8d9be0588,edc_n19,final,upmem,14aec505d4de73636d673ab51471bc242f33036ec2efc3e15a4d99764794c575,upmem_int8,6,6,6,0,0,0,True,False
cell-526dc246268e1e10a47e881e97d0981c81c4872472d300c253453e4d9695bea3,edc_n19,final,quest32,56ff687ac0c48381018b3929851bb66e222ae9b24d5b29364d4220e46d57ed1e,quest32_p8,6,6,6,0,0,0,True,False
cell-ab9d22ce4f0ef96a0a8b4fde1d3762ebe72c9f304c482c7a73c2124aeb40664d,edc_n19,final,quest32,7d33b2a3f4d49b11795b15408d0ac068013d402b8df7e5a5e84da39787e564a9,quest32_p1,6,6,6,0,0,0,True,False
cell-c5331f71a51208c355624845577cff21b1aa334da389114e3058f9a66bc6bb77,edc_n19,final,numpy,0d6807b5a9bef19177153b930bb35c146b409cee45b7aa57633d8a312098e137,numpy_f32_p1,6,6,6,0,0,0,True,False
cell-7ca76579342c6e8223ac3780b36494e0d96ecd3fd02edafd30a5e7bf11b4aa29,edc_n21,final,upmem,29481df23b1b357717368d6284c913f33919ba722596e0c03fdf057ced715fa8,upmem_f32,6,6,6,0,0,0,True,False
cell-556291fb641ea6f464a0d07e6f835c318b2a8078a511a3b3a847bfc1dd0d4b21,edc_n21,final,upmem,14aec505d4de73636d673ab51471bc242f33036ec2efc3e15a4d99764794c575,upmem_int8,6,6,6,0,0,0,True,False
cell-7f503ea477f48bb24d9129a50a765db499ad6768cd88da27c9ce5eba98d8b777,edc_n21,final,quest32,56ff687ac0c48381018b3929851bb66e222ae9b24d5b29364d4220e46d57ed1e,quest32_p8,6,6,6,0,0,0,True,False
cell-67ade521c309f20478e9f094c30f41f6b8ee733eae3bf70d832a2cc6efb791e8,edc_n21,final,quest32,7d33b2a3f4d49b11795b15408d0ac068013d402b8df7e5a5e84da39787e564a9,quest32_p1,6,6,6,0,0,0,True,False
cell-8f6594d04e755e21f39a46d16f4385338540b37b173bee444ed5541cdf7992dc,edc_n21,final,numpy,0d6807b5a9bef19177153b930bb35c146b409cee45b7aa57633d8a312098e137,numpy_f32_p1,6,6,6,0,0,0,True,False
cell-4788698964fc03e2269e167ebf2f230a2a447a9fd6618fb37333a105017fd89f,edc_n23,final,upmem,29481df23b1b357717368d6284c913f33919ba722596e0c03fdf057ced715fa8,upmem_f32,6,6,6,0,0,0,True,False
cell-8210644508f3ea72bef5dfad65a5f6ac019fca3eaf498ac4962fc3e993f1dd62,edc_n23,final,upmem,14aec505d4de73636d673ab51471bc242f33036ec2efc3e15a4d99764794c575,upmem_int8,6,6,6,0,0,0,True,False
cell-c8bf555de0dff3b4653a940d8b5098c045f677a60123ce9d9400675542648482,edc_n23,final,quest32,56ff687ac0c48381018b3929851bb66e222ae9b24d5b29364d4220e46d57ed1e,quest32_p8,6,6,6,0,0,0,True,False
cell-0d9800f3ffee1ddd2aaa0034954f6ac4c0b6986726965bf2a61c291edf3a8d22,edc_n23,final,quest32,7d33b2a3f4d49b11795b15408d0ac068013d402b8df7e5a5e84da39787e564a9,quest32_p1,6,6,6,0,0,0,True,False
cell-a883e82d8aebb104e670c024d27f746c0ef3647b2fd1c2f6b3746f530f2b0feb,edc_n23,final,numpy,0d6807b5a9bef19177153b930bb35c146b409cee45b7aa57633d8a312098e137,numpy_f32_p1,6,6,6,0,0,0,True,False
cell-e27d0a6fe72d62bc26a9e83070f0947cfefa176bf7b2387b0fc0b5c5003825ea,edc_n25,final,upmem,29481df23b1b357717368d6284c913f33919ba722596e0c03fdf057ced715fa8,upmem_f32,6,0,0,6,0,0,False,False
cell-677ea30894e07833084c349df633972c339a72c0f6ddd2b4ed2b73b6dfef6f03,edc_n25,final,upmem,14aec505d4de73636d673ab51471bc242f33036ec2efc3e15a4d99764794c575,upmem_int8,6,0,0,6,0,0,False,False
cell-4077ad1e65b0ed3b2f89f64d534f42a70ed0addc6c1da322f5aa981aa17d6e9c,edc_n25,final,quest32,56ff687ac0c48381018b3929851bb66e222ae9b24d5b29364d4220e46d57ed1e,quest32_p8,6,6,6,0,0,0,True,False
cell-e97c321d3075c95455e75bd03626481c5276cdac45e770981e09b2b498204c03,edc_n25,final,quest32,7d33b2a3f4d49b11795b15408d0ac068013d402b8df7e5a5e84da39787e564a9,quest32_p1,6,6,6,0,0,0,True,False
cell-5e74b0daa0d86ad1398a562724c68634af073f8ab985763771f0aa11f910772c,edc_n25,final,numpy,0d6807b5a9bef19177153b930bb35c146b409cee45b7aa57633d8a312098e137,numpy_f32_p1,6,0,0,6,0,0,False,False
cell-ffe9c5a01d37d446e464edec6c04b86b2873aa5a4b8a36af979bebb465b54dea,hs_n08,final,upmem,5a76deaf2578d66a1ed475a0625c79ecc46b434a603602a26254e6c5fdee642e,upmem_f32,6,6,6,0,0,0,True,False
cell-ce9d7a6bc80b4001bb9044a2353141ef5c0f27f29510136d0c700b43c7479e8e,hs_n08,final,upmem,2fa411127cd5d818380604c2b191da4707d8a8f733bc834e8991b59f3dd5e897,upmem_int8,6,6,6,0,0,0,True,False
cell-5862241a977a0ec8734575c0b0109292037f0f92364efa0cbbf0d9f3fa062842,hs_n08,final,quest32,56ff687ac0c48381018b3929851bb66e222ae9b24d5b29364d4220e46d57ed1e,quest32_p8,6,6,6,0,0,0,True,False
cell-d699ccf996c184cc4fdca4e5f2dadcfdb72a6a8b30716f958e3ef99c2099a6d6,hs_n08,final,quest32,7d33b2a3f4d49b11795b15408d0ac068013d402b8df7e5a5e84da39787e564a9,quest32_p1,6,6,6,0,0,0,True,False
